pair_id,condition,generation,observer,p_a_given_a,p_a_given_b,p_b_given_a,p_b_given_b,direction_a,direction_b,crossover,correct,resolved,survival
fresh-3-6ca62bf95c11525e,no_rewrite,8,terminal,0.734375,0.046875,0.046875,0.640625,0.6875,0.59375,0.59375,0.6875,0.734375,1.0
fresh-3-6ca62bf95c11525e,opposite_founder,1,primary,0.125,0.828125,0.65625,0.03125,-0.703125,-0.625,-0.703125,0.078125,0.8203125,1.0
fresh-3-6ca62bf95c11525e,opposite_founder,1,terminal,0.09375,0.75,0.6875,0.0625,-0.65625,-0.625,-0.65625,0.078125,0.796875,1.0
fresh-3-6ca62bf95c11525e,opposite_founder,16,primary,0.421875,0.421875,0.3125,0.390625,0.0,0.078125,0.0,0.40625,0.7734375,1.0
fresh-3-6ca62bf95c11525e,opposite_founder,16,terminal,0.34375,0.328125,0.328125,0.375,0.015625,0.046875,0.015625,0.359375,0.6875,1.0
fresh-3-6ca62bf95c11525e,opposite_founder,2,primary,0.265625,0.609375,0.34375,0.078125,-0.34375,-0.265625,-0.34375,0.171875,0.6484375,1.0
fresh-3-6ca62bf95c11525e,opposite_founder,2,terminal,0.1875,0.53125,0.390625,0.109375,-0.34375,-0.28125,-0.34375,0.1484375,0.609375,1.0
fresh-3-6ca62bf95c11525e,opposite_founder,4,primary,0.3125,0.421875,0.4375,0.375,-0.109375,-0.0625,-0.109375,0.34375,0.7734375,1.0
fresh-3-6ca62bf95c11525e,opposite_founder,4,terminal,0.21875,0.359375,0.4375,0.359375,-0.140625,-0.078125,-0.140625,0.2890625,0.6875,1.0
fresh-3-6ca62bf95c11525e,opposite_founder,8,primary,0.484375,0.53125,0.21875,0.21875,-0.046875,0.0,-0.046875,0.3515625,0.7265625,1.0
fresh-3-6ca62bf95c11525e,opposite_founder,8,terminal,0.421875,0.46875,0.203125,0.234375,-0.046875,0.03125,-0.046875,0.328125,0.6640625,1.0
fresh-3-6ca62bf95c11525e,read_disabled,1,primary,0.125,0.125,0.625,0.625,0.0,0.0,0.0,0.375,0.75,1.0
fresh-3-6ca62bf95c11525e,read_disabled,1,terminal,0.09375,0.09375,0.65625,0.65625,0.0,0.0,0.0,0.375,0.75,1.0
